STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/12/16,12.97,,0.1,1.4,3.1,13,18,8,270,240,23.9,33.1,1,1,,,,1,1
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/12/16,10.96,,0.01,0.5,3.1,12,19,6,290,260,21,32,,,,,,1,1
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/12/16,8.95,,0.07,0.8,3.1,15,21,12,190,220,15,21,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/12/16,7.83,,0.3,4.2,5.1,19,25,14,330,330,21,29.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/12/16,9.17,,0,0.3,5.9,14,17,5,320,310,21.9,30,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/12/16,11.63,,0,0,5.9,10,21,1,220,200,19.9,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/12/16,14.99,,0,0,5.1,23,34,16,240,240,25.9,36,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/12/16,7.61,,0.08,0.7,5.1,31,34,27,240,240,14.1,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/12/16,7.83,,0,0,3.9,34,40,30,240,230,14.1,19.9,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/12/16,8.72,,0.04,1.2,3.1,35,41,31,220,220,17,23.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/12/16,5.59,,0.06,1.1,5.9,34,38,27,340,330,14.1,17,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/12/16,12.75,,0,0,5.1,30,34,26,130,120,23.9,35.1,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/12/16,16.11,,0.35,0,3.1,37,49,32,260,260,28,44.1,1,,1,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/12/16,9.62,,0.1,2.5,0,31,32,22,260,280,23,36,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/12/16,9.17,,0.01,0.4,3.1,24,34,20,180,160,21.9,25.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/12/16,7.61,,0.03,0.3,3.1,33,34,27,280,270,14.1,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/12/16,8.05,,0.05,0.8,3.9,26,28,23,310,290,17,25.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",31/12/16,8.05,,0.23,2.8,5.9,27,33,23,260,260,16.1,25.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/1/17,5.82,,0.01,0,5.9,30,40,18,230,220,18.1,25.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/1/17,5.37,,0,0,5.1,26,38,13,110,110,16.1,19.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/1/17,5.82,,0.09,0,2,35,37,33,280,280,10.1,14.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/1/17,14.09,,0.07,1.1,3.1,26,33,15,260,260,18.1,36.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/1/17,10.29,,0,0,3.1,15,18,5,240,270,18.1,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/1/17,6.93,,0.03,0.4,3.1,10,20,3,270,250,13,18.1,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/1/17,8.05,,0,0,2,9,16,-3,290,290,17,25.9,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/1/17,7.61,,0.07,0.8,3.1,10,17,0,190,330,14.1,21,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/1/17,9.4,,0.02,0.2,2,18,25,15,190,200,19.9,23.9,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/1/17,14.09,,0.52,3.4,3.9,27,43,24,240,230,28,40.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/1/17,10.51,,0.24,3,3.9,32,35,23,260,230,31.1,46.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/1/17,7.16,,0.29,1.1,7.9,24,24,14,290,290,17,27.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/1/17,4.92,,0,0,7.9,17,19,-7,290,280,16.1,25.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/1/17,3.8,,0,0,7.9,11,30,-4,250,240,14.1,19,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/1/17,3.8,,0,0,7.9,20,32,3,190,210,13,14.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/1/17,3.8,,0,0,7.1,26,40,17,240,230,10.1,16.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/1/17,6.71,,0.28,0,5.9,30,35,19,90,70,15,21,1,,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/1/17,6.04,,0,0,5.1,35,42,33,220,210,14.1,19.9,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/1/17,3.8,,0,0,5.1,35,37,33,210,220,8.9,12.1,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/1/17,4.92,,0,0,3.9,33,34,31,150,120,12.1,14.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/1/17,4.25,,0,0,3.9,34,38,32,120,110,12.1,16.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/1/17,1.34,,0,0,3.9,38,44,35,110,130,6.9,8.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/1/17,5.37,,0.18,0,3.1,37,38,35,120,120,10.1,15,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/1/17,2.46,,0.21,0,1.2,36,37,34,310,300,6.9,10.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/1/17,2.01,,0.14,0.7,1.2,35,36,33,360,260,6.9,10.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/1/17,9.4,,0.1,0.8,1.2,34,37,29,320,280,19.9,29.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/1/17,8.72,,0.03,0.3,2,30,34,27,270,290,16.1,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/1/17,9.17,,0.05,0.6,2,29,31,20,310,310,18.1,25.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/1/17,7.16,,0.1,1,2,20,21,17,330,320,15,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/1/17,6.26,,0.02,0.3,2,18,22,13,320,320,15,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",31/1/17,2.91,,0.19,2.3,2,22,30,19,150,140,10.1,15,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/2/17,7.38,,0.03,0.5,3.9,26,30,17,320,300,19.9,30,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/2/17,9.62,,0,0,3.9,17,20,9,270,270,19.9,29.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/2/17,7.38,,0.07,0.5,3.9,13,20,-5,300,280,16.1,23.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/2/17,8.95,,0,0,3.9,18,28,10,200,190,16.1,23.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/2/17,8.95,,0,0.2,3.9,27,30,18,310,260,23,34,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/2/17,2.91,,0,0.1,3.9,22,30,15,70,70,8.1,10.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/2/17,11.18,,0.37,1,3.1,30,33,26,90,100,19.9,27.1,1,,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/2/17,8.5,,0,0,3.9,23,26,14,300,310,18.1,30,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/2/17,7.16,,0.01,0,3.9,15,19,9,270,280,18.1,28,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/2/17,8.72,,0.16,1.1,3.9,16,26,11,170,180,21,25.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/2/17,3.8,,0,0,5.1,29,34,26,330,340,10.1,12.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/2/17,7.83,,0.13,1.6,5.1,31,36,26,300,310,23,36,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/2/17,8.95,,0,0.3,5.9,30,41,25,300,300,18.1,25.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/2/17,8.05,,0.04,0.2,5.1,34,39,28,300,280,15,25.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/2/17,14.99,,0.02,0.3,5.1,26,31,18,320,330,25.9,36.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/2/17,4.03,,0.03,0.3,5.1,19,28,9,330,320,15,21,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/2/17,6.49,,0,0,5.1,23,39,7,160,160,16.1,19.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/2/17,5.82,,0,0,3.9,39,58,21,240,240,16.1,23.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/2/17,6.49,,0,0,0,41,51,28,320,320,15,19.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/2/17,9.84,,0,0,0,34,39,26,130,130,19.9,25.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/2/17,7.38,,0.05,0,0,43,60,29,150,130,16.1,21.9,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/2/17,5.82,,0,0,0,43,61,34,200,200,17,21,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/2/17,8.05,,0.01,0,0,45,49,32,320,290,17,27.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/2/17,11.18,,1.74,3.2,3.1,33,34,30,60,60,21,32,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/2/17,9.62,,0.04,0.5,1.2,31,34,21,270,290,21.9,33.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/2/17,10.96,,0,0,1.2,26,36,21,210,230,21,31.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/2/17,5.82,,0.01,0,1.2,31,39,18,110,110,15,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/2/17,4.7,,0.14,0,0,35,41,25,140,140,15,19,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/3/17,15.43,,0.7,6.8,0,32,39,15,330,20,25.1,34,1,1,,,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/3/17,7.38,,0.01,0.1,5.9,16,24,8,330,320,16.1,23,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/3/17,7.38,,0.01,0.1,5.9,15,20,4,320,300,16.1,21,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/3/17,6.04,,0,0,5.9,13,21,-1,110,110,16.1,21,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/3/17,12.75,,0,0,5.1,21,34,8,150,150,30,36,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/3/17,7.61,,0,0,3.9,37,48,34,170,170,16.1,21,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/3/17,15.66,,0.07,0,0,49,58,43,230,230,32,53,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/3/17,15.21,,0.01,0,0,38,42,23,270,270,29.1,40,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/3/17,11.18,,0,0,0,28,36,23,280,290,18.1,28,,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/3/17,13.87,,0.04,0.4,0,18,23,11,330,330,25.9,36,1,,,,,1,1
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/3/17,9.62,,0.06,0.5,1.2,14,20,10,320,280,17,25.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/3/17,5.82,,0.01,0.1,1.2,17,24,7,360,20,16.1,21.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/3/17,7.83,,0.11,1,1.2,17,22,11,40,40,19.9,23.9,1,,,,,1,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/3/17,12.75,,0,0,2,12,20,-6,340,330,23.9,32,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/3/17,15.21,,0,0,1.2,20,30,14,340,340,28,35.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/3/17,6.93,,0,0,0,27,41,17,340,330,18.1,25.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/3/17,6.71,,0.06,0.8,0,28,43,13,170,180,17,23,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/3/17,4.03,,0.03,0.2,1.2,33,36,32,110,150,8.9,13,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/3/17,5.82,,0,0,0,37,49,31,100,100,14.1,17,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/3/17,5.59,,0.02,0,0,40,54,28,360,220,14.1,18.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/3/17,12.75,,0,0,0,33,42,22,340,330,29.1,40,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/3/17,7.83,,0,0,0,24,34,15,360,350,21,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/3/17,7.83,,0.01,0,0,25,41,11,160,160,19.9,23.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/3/17,6.04,,0.58,0,0,35,40,32,130,130,16.1,21,1,,,1,1,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/3/17,10.96,,0.03,0,0,34,37,32,90,50,18.1,23,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/3/17,8.5,,0.58,0,0,35,39,33,120,100,16.1,23,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/3/17,4.7,,0,0,0,40,43,37,330,320,12.1,15,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/3/17,6.71,,0,0,0,41,51,30,30,10,15,18.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/3/17,6.49,,0,0,0,36,44,27,50,40,15,19,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/3/17,12.75,,0.4,2.6,0,36,40,33,100,100,21,27.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",31/3/17,10.51,,0.1,0.3,2,34,36,30,70,60,19.9,27.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/4/17,3.8,,0,0,0,39,59,24,320,320,14.1,19.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/4/17,4.7,,0,0,0,45,57,34,130,140,17,21.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/4/17,8.28,,0.44,0,0,44,51,39,130,70,21.9,25.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/4/17,12.75,,0.56,0,0,41,46,39,340,330,23,31.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/4/17,5.59,,0.03,0,0,40,47,28,40,40,19.9,25.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/4/17,21.03,,0.5,0,0,38,40,34,10,10,35.1,46.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/4/17,14.99,,0,0,0,38,50,31,330,340,28,36,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/4/17,6.71,,0,0,0,43,61,24,100,100,15,18.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/4/17,10.51,,0.04,0,0,61,77,50,190,210,21.9,29.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/4/17,9.17,,0.14,0,0,55,64,35,10,220,21,23.9,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/4/17,6.93,,0.16,0,0,37,41,34,40,40,15,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/4/17,6.93,,0,0,0,40,53,29,350,280,19.9,25.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/4/17,4.03,,0,0,0,41,54,27,130,100,14.1,19.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/4/17,6.04,,0,0,0,41,55,26,110,100,16.1,21.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/4/17,7.61,,0.76,0,0,52,77,40,330,340,21,27.1,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/4/17,7.38,,0.8,0,0,57,63,41,320,310,25.1,36,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/4/17,7.16,,0,0,0,41,44,28,350,10,15,19.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/4/17,9.84,,0,0,0,36,52,25,160,160,23,29.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/4/17,11.18,,0,0,0,53,60,41,360,180,23,29.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/4/17,11.41,,0.57,0,0,40,42,37,90,110,21.9,30,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/4/17,11.41,,0,0,0,42,48,39,340,340,21.9,28,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/4/17,5.59,,0,0,0,46,62,30,150,340,13,18.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/4/17,9.84,,0,0,0,47,56,34,350,340,21.9,28,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/4/17,8.95,,0,0,0,41,48,31,90,100,18.1,25.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/4/17,8.95,,0,0,0,46,59,38,120,110,18.1,29.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/4/17,9.62,,0,0,0,52,69,44,130,140,23,33.1,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/4/17,14.09,,0,0,0,63,77,44,170,180,35.1,42.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/4/17,10.07,,0,0,0,47,62,40,50,230,18.1,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/4/17,10.29,,0,0,0,43,51,37,10,340,21,28,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/4/17,14.76,,0.85,0,0,39,46,35,60,80,21.9,31.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/5/17,7.16,,0.69,0,0,42,55,37,90,100,17,23,1,1,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/5/17,7.83,,0.11,0,0,45,47,38,270,270,18.1,25.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/5/17,6.26,,0,0,0,45,59,35,100,130,15,19,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/5/17,5.59,,0,0,0,46,59,33,110,90,15,21.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/5/17,11.41,,0,0,0,45,58,33,10,340,21,29.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/5/17,16.55,,0,0,0,48,59,39,340,330,29.1,40,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/5/17,14.54,,0,0,0,45,51,36,330,340,25.1,34,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/5/17,9.17,,0,0,0,42,56,30,320,340,21,30,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/5/17,6.49,,0,0,0,43,55,29,120,90,14.1,17,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/5/17,8.5,,0,0,0,47,57,38,130,100,19.9,30,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/5/17,5.59,,0,0,0,51,62,37,100,110,15,19,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/5/17,4.92,,0,0,0,49,63,33,120,100,14.1,18.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/5/17,4.7,,0,0,0,53,65,38,250,230,14.1,19.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/5/17,10.74,,0,0,0,53,63,43,350,330,23.9,32,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/5/17,5.59,,0,0,0,53,67,35,100,100,16.1,21.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/5/17,6.26,,0.05,0,0,56,70,50,110,140,17,21.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",17/5/17,9.17,,0,0,0,71,89,53,220,210,23,31.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",18/5/17,11.41,,0.15,0,0,71,78,42,240,270,25.1,45,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",19/5/17,9.62,,0,0,0,46,54,37,360,360,21,25.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",20/5/17,12.3,,0,0,0,46,54,35,110,100,18.1,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",21/5/17,6.93,,0.35,0,0,52,67,46,100,100,17,23,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",22/5/17,9.62,,0,0,0,55,63,48,350,260,19.9,27.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",23/5/17,3.36,,0.02,0,0,54,66,38,120,80,13,17,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",24/5/17,8.05,,0,0,0,54,64,47,40,30,16.1,21.9,1,1,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",25/5/17,10.74,,0.38,0,0,55,57,51,60,50,19.9,25.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",26/5/17,6.26,,0.02,0,0,58,70,49,10,30,12.1,16.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",27/5/17,5.59,,0,0,0,60,73,45,150,100,15,19.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",28/5/17,4.92,,0.3,0,0,62,75,54,160,320,19.9,25.1,1,1,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",29/5/17,5.82,,0.03,0,0,61,73,49,260,250,21,33.1,1,1,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",30/5/17,7.83,,0.02,0,0,60,69,50,220,210,21,25.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",31/5/17,7.38,,0.02,0,0,56,59,44,260,250,16.1,23.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",1/6/17,7.83,,0,0,0,53,66,39,270,280,21,34,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2/6/17,3.8,,0,0,0,56,71,38,100,350,13,17,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",3/6/17,8.5,,0.2,0,0,57,68,43,130,140,18.1,23.9,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",4/6/17,8.95,,0.22,0,0,60,72,50,360,10,21,25.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",5/6/17,10.51,,0,0,0,60,68,53,20,20,28,36,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",6/6/17,9.84,,0,0,0,61,71,51,10,360,21.9,30,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",7/6/17,3.58,,0,0,0,63,77,46,110,110,14.1,18.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",8/6/17,3.8,,0,0,0,62,79,42,130,130,17,19.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",9/6/17,3.13,,0.03,0,0,63,72,52,130,110,13,19,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",10/6/17,10.29,,0,0,0,67,92,47,210,230,25.9,38.9,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",11/6/17,8.95,,0,0,0,80,88,68,230,240,19.9,35.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",12/6/17,6.26,,0,0,0,74,89,67,320,330,23,35.1,,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",13/6/17,6.49,,0.08,0,0,69,76,53,60,70,16.1,21.9,,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",14/6/17,9.62,,0.05,0,0,62,70,51,120,130,25.1,31.1,1,,,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",15/6/17,5.82,,0.65,0,0,65,73,58,330,310,16.1,21.9,1,,1,,,,
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",16/6/17,5.37,,0.29,0,0,67,83,55,250,230,17,30,1,1,1,,,,
